Energy,fluence
4.96583143507973,22152541985.3939
7.01594533029613,1140912310.42472
10.0683371298405,352214462.067919
13.9863325740319,158827839.739653
19.9088838268793,75793910.8674219
30.0227790432802,35472838.9835848
49.9772209567198,14385434.4514922
79.9544419134396,6780755.16880856
99.9544419134396,4948194.79333913
