Energy,fluence
13.9809259281747,3638691962667.76
19.9953854832602,313111092467.323
30.0247837083272,65063974633.5014
49.9832088996144,20597458340.0781
80.0086549787654,11462400137.1649
100.009206954452,9989050229.34044
