Energy,fluence
4.96583143507973,989986630614.681
6.97038724373576,227858971287.549
9.97722095671982,89995185972.7761
13.9863325740319,46339058436.7221
20,25733201883.0995
29.9772209567198,14976581506.8333
49.9772209567198,7994272529.60863
80,4685779985.26278
99.9544419134396,3653924296.08157
