Energy,fluence
4.96583143507973,116302266245.109
6.97038724373576,27802630340.7334
9.97722095671982,10673168181.365
13.9863325740319,5600821501.03617
20,3292226542.3716
29.9772209567198,1916057682.00849
49.9772209567198,1072385581.13232
79.9544419134396,622645747.956819
100,499527809.142235
